iter,t,j,argmax_state,max_prob
,264,2,1,0.60761356
,264,3,0,0.92885184
,265,0,0,0.58644265
,265,1,1,0.67413807
,265,2,1,0.6654988
,265,3,2,1.0
,266,0,2,1.0
,266,1,1,0.60892624
,266,2,0,0.6154928
,266,3,0,0.865986
,267,0,0,0.94175404
,267,1,1,0.59567416
,267,2,3,1.0
,267,3,1,0.58433
,268,0,3,1.0
,268,1,0,0.6192742
,268,2,0,0.80970633
,268,3,1,0.60463023
,269,0,0,0.9139773
,269,1,3,1.0
,269,2,1,0.5869793
,269,3,1,0.6057232
,270,0,3,1.0
,270,1,0,0.9284752
,270,2,1,0.6068933
,270,3,1,0.60733986
,271,0,0,0.7572163
,271,1,2,1.0
,271,2,1,0.66500634
,271,3,1,0.6555193
,272,0,2,1.0
,272,1,0,0.86615056
,272,2,1,0.60905945
,272,3,0,0.61593306
,273,0,0,0.9517316
,273,1,1,0.576694
,273,2,1,0.607735
,273,3,3,1.0
,274,0,2,1.0
,274,1,0,0.5619166
,274,2,1,0.6611261
,274,3,0,0.504823
,275,0,0,0.9503073
,275,1,3,1.0
,275,2,1,0.5982224
,275,3,1,0.6008501
,276,0,2,1.0
,276,1,0,0.80941516
,276,2,0,0.6185956
,276,3,1,0.6060554
