iter,t,j,evidence_class,evidence_is_onehot
,3197,0,0,True
,3197,1,0,True
,3197,2,0,True
,3197,3,0,True
,3198,0,0,True
,3198,1,0,True
,3198,2,0,True
,3198,3,0,True
,3199,0,0,True
,3199,1,0,True
,3199,2,0,True
,3199,3,0,True
,3200,0,0,True
,3200,1,0,True
,3200,2,0,True
,3200,3,0,True
,3201,0,0,True
,3201,1,0,True
,3201,2,0,True
,3201,3,0,True
,3202,0,0,True
,3202,1,0,True
,3202,2,0,True
,3202,3,0,True
,3203,0,0,True
,3203,1,0,True
,3203,2,0,True
,3203,3,0,True
,3204,0,0,True
,3204,1,0,True
,3204,2,0,True
,3204,3,0,True
,3205,0,0,True
,3205,1,0,True
,3205,2,0,True
,3205,3,0,True
,3206,0,0,True
,3206,1,0,True
,3206,2,0,True
,3206,3,0,True
,3207,0,0,True
,3207,1,0,True
,3207,2,0,True
,3207,3,0,True
,3208,0,0,True
,3208,1,0,True
,3208,2,0,True
,3208,3,0,True
,3209,0,0,True
,3209,1,0,True
,3209,2,0,True
,3209,3,0,True
,3210,0,0,True
,3210,1,0,True
,3210,2,0,True
,3210,3,0,True
,3211,0,0,True
,3211,1,0,True
,3211,2,0,True
,3211,3,0,True
,3212,0,0,True
,3212,1,0,True
,3212,2,0,True
,3212,3,0,True
,3213,0,0,True
,3213,1,0,True
,3213,2,0,True
,3213,3,0,True
,3214,0,0,True
,3214,1,0,True
,3214,2,0,True
,3214,3,0,True
,3215,0,0,True
,3215,1,0,True
,3215,2,0,True
,3215,3,0,True
,3216,0,0,True
,3216,1,0,True
,3216,2,0,True
,3216,3,0,True
,3217,0,0,True
,3217,1,0,True
,3217,2,0,True
,3217,3,0,True
,3218,0,0,True
,3218,1,0,True
,3218,2,0,True
,3218,3,0,True
,3219,0,0,True
,3219,1,0,True
,3219,2,0,True
,3219,3,0,True
,3220,0,0,True
,3220,1,0,True
,3220,2,0,True
,3220,3,0,True
,3221,0,0,True
,3221,1,0,True
,3221,2,0,True
,3221,3,0,True
,3222,0,0,True
,3222,1,0,True
,3222,2,0,True
,3222,3,0,True
,3223,0,0,True
,3223,1,0,True
,3223,2,0,True
,3223,3,0,True
,3224,0,0,True
,3224,1,0,True
,3224,2,0,True
,3224,3,0,True
,3225,0,0,True
,3225,1,0,True
,3225,2,0,True
,3225,3,0,True
,3226,0,0,True
,3226,1,0,True
,3226,2,0,True
,3226,3,0,True
,3227,0,0,True
,3227,1,0,True
,3227,2,0,True
,3227,3,0,True
,3228,0,0,True
,3228,1,0,True
,3228,2,0,True
,3228,3,0,True
,3229,0,0,True
,3229,1,0,True
,3229,2,0,True
,3229,3,0,True
,3230,0,0,True
,3230,1,0,True
,3230,2,0,True
,3230,3,0,True
,3231,0,0,True
,3231,1,0,True
,3231,2,0,True
,3231,3,0,True
,3232,0,0,True
,3232,1,0,True
,3232,2,0,True
,3232,3,0,True
,3233,0,0,True
,3233,1,0,True
,3233,2,0,True
,3233,3,0,True
,3234,0,0,True
,3234,1,0,True
,3234,2,0,True
,3234,3,0,True
,3235,0,0,True
,3235,1,0,True
,3235,2,0,True
,3235,3,0,True
,3236,0,0,True
,3236,1,0,True
,3236,2,0,True
,3236,3,0,True
,3237,0,0,True
,3237,1,0,True
,3237,2,0,True
,3237,3,0,True
,3238,0,0,True
,3238,1,0,True
,3238,2,0,True
,3238,3,0,True
,3239,0,0,True
,3239,1,0,True
,3239,2,0,True
,3239,3,0,True
,3240,0,0,True
,3240,1,0,True
,3240,2,0,True
,3240,3,0,True
,3241,0,0,True
,3241,1,0,True
,3241,2,0,True
,3241,3,0,True
,3242,0,0,True
,3242,1,0,True
,3242,2,0,True
,3242,3,0,True
,3243,0,0,True
,3243,1,0,True
,3243,2,0,True
,3243,3,0,True
,3244,0,0,True
,3244,1,0,True
,3244,2,0,True
,3244,3,0,True
,3245,0,0,True
,3245,1,0,True
,3245,2,0,True
,3245,3,0,True
,3246,0,0,True
,3246,1,0,True
,3246,2,0,True
,3246,3,0,True
,3247,0,0,True
,3247,1,0,True
,3247,2,0,True
,3247,3,0,True
,3248,0,0,True
,3248,1,0,True
,3248,2,0,True
,3248,3,0,True
,3249,0,0,True
,3249,1,0,True
,3249,2,0,True
,3249,3,0,True
,3250,0,0,True
,3250,1,0,True
,3250,2,0,True
,3250,3,0,True
,3251,0,0,True
,3251,1,0,True
,3251,2,0,True
,3251,3,0,True
,3252,0,0,True
,3252,1,0,True
,3252,2,0,True
,3252,3,0,True
,3253,0,0,True
,3253,1,0,True
,3253,2,0,True
,3253,3,0,True
,3254,0,0,True
,3254,1,0,True
,3254,2,0,True
,3254,3,0,True
,3255,0,0,True
,3255,1,0,True
,3255,2,0,True
,3255,3,0,True
,3256,0,0,True
,3256,1,0,True
,3256,2,0,True
,3256,3,0,True
,3257,0,0,True
,3257,1,0,True
,3257,2,0,True
,3257,3,0,True
,3258,0,0,True
,3258,1,0,True
,3258,2,0,True
,3258,3,0,True
,3259,0,0,True
,3259,1,0,True
,3259,2,0,True
,3259,3,0,True
,3260,0,0,True
,3260,1,0,True
,3260,2,0,True
,3260,3,0,True
,3261,0,0,True
,3261,1,0,True
,3261,2,0,True
,3261,3,0,True
,3262,0,0,True
,3262,1,0,True
,3262,2,0,True
,3262,3,0,True
,3263,0,0,True
,3263,1,0,True
,3263,2,0,True
,3263,3,0,True
,3264,0,0,True
,3264,1,0,True
,3264,2,0,True
,3264,3,0,True
,3265,0,0,True
,3265,1,0,True
,3265,2,0,True
,3265,3,0,True
,3266,0,0,True
,3266,1,0,True
,3266,2,0,True
,3266,3,0,True
,3267,0,0,True
,3267,1,0,True
,3267,2,0,True
,3267,3,0,True
,3268,0,0,True
,3268,1,0,True
,3268,2,0,True
,3268,3,0,True
,3269,0,0,True
,3269,1,0,True
,3269,2,0,True
,3269,3,0,True
,3270,0,0,True
,3270,1,0,True
,3270,2,0,True
,3270,3,0,True
,3271,0,0,True
,3271,1,0,True
,3271,2,0,True
,3271,3,0,True
,3272,0,0,True
,3272,1,0,True
,3272,2,0,True
,3272,3,0,True
,3273,0,0,True
,3273,1,0,True
,3273,2,0,True
,3273,3,0,True
,3274,0,0,True
,3274,1,0,True
,3274,2,0,True
,3274,3,0,True
,3275,0,0,True
,3275,1,0,True
,3275,2,0,True
,3275,3,0,True
,3276,0,0,True
,3276,1,0,True
,3276,2,0,True
,3276,3,0,True
,3277,0,0,True
,3277,1,0,True
,3277,2,0,True
,3277,3,0,True
,3278,0,0,True
,3278,1,0,True
,3278,2,0,True
,3278,3,0,True
,3279,0,0,True
,3279,1,0,True
,3279,2,0,True
,3279,3,0,True
,3280,0,0,True
,3280,1,0,True
,3280,2,0,True
,3280,3,0,True
,3281,0,0,True
,3281,1,0,True
,3281,2,0,True
,3281,3,0,True
,3282,0,0,True
,3282,1,0,True
,3282,2,0,True
,3282,3,0,True
,3283,0,0,True
,3283,1,0,True
,3283,2,0,True
,3283,3,0,True
,3284,0,0,True
,3284,1,0,True
,3284,2,0,True
,3284,3,0,True
,3285,0,0,True
,3285,1,0,True
,3285,2,0,True
,3285,3,0,True
,3286,0,0,True
,3286,1,0,True
,3286,2,0,True
,3286,3,0,True
,3287,0,0,True
,3287,1,0,True
,3287,2,0,True
,3287,3,0,True
,3288,0,0,True
,3288,1,0,True
,3288,2,0,True
,3288,3,0,True
,3289,0,0,True
,3289,1,0,True
,3289,2,0,True
,3289,3,0,True
,3290,0,0,True
,3290,1,0,True
,3290,2,0,True
,3290,3,0,True
,3291,0,0,True
,3291,1,0,True
,3291,2,0,True
,3291,3,0,True
,3292,0,0,True
,3292,1,0,True
,3292,2,0,True
,3292,3,0,True
,3293,0,0,True
,3293,1,0,True
,3293,2,0,True
,3293,3,0,True
,3294,0,0,True
,3294,1,0,True
,3294,2,0,True
,3294,3,0,True
,3295,0,0,True
,3295,1,0,True
,3295,2,0,True
,3295,3,0,True
,3296,0,0,True
,3296,1,0,True
,3296,2,0,True
,3296,3,0,True
,3297,0,0,True
,3297,1,0,True
,3297,2,0,True
,3297,3,0,True
,3298,0,0,True
,3298,1,0,True
,3298,2,0,True
,3298,3,0,True
,3299,0,0,True
,3299,1,0,True
,3299,2,0,True
,3299,3,0,True
,3300,0,0,True
,3300,1,0,True
,3300,2,0,True
,3300,3,0,True
,3301,0,0,True
,3301,1,0,True
,3301,2,0,True
,3301,3,0,True
,3302,0,0,True
,3302,1,0,True
,3302,2,0,True
,3302,3,0,True
,3303,0,0,True
,3303,1,0,True
,3303,2,0,True
,3303,3,0,True
,3304,0,0,True
,3304,1,0,True
,3304,2,0,True
,3304,3,0,True
,3305,0,0,True
,3305,1,0,True
,3305,2,0,True
,3305,3,0,True
,3306,0,0,True
,3306,1,0,True
,3306,2,0,True
,3306,3,0,True
,3307,0,0,True
,3307,1,0,True
,3307,2,0,True
,3307,3,0,True
,3308,0,0,True
,3308,1,0,True
,3308,2,0,True
,3308,3,0,True
,3309,0,0,True
,3309,1,0,True
,3309,2,0,True
,3309,3,0,True
,3310,0,0,True
,3310,1,0,True
,3310,2,0,True
,3310,3,0,True
,3311,0,0,True
,3311,1,0,True
,3311,2,0,True
,3311,3,0,True
,3312,0,0,True
,3312,1,0,True
,3312,2,0,True
,3312,3,0,True
,3313,0,0,True
,3313,1,0,True
,3313,2,0,True
,3313,3,0,True
,3314,0,0,True
,3314,1,0,True
,3314,2,0,True
,3314,3,0,True
,3315,0,0,True
,3315,1,0,True
,3315,2,0,True
,3315,3,0,True
,3316,0,0,True
,3316,1,0,True
,3316,2,0,True
,3316,3,0,True
,3317,0,0,True
,3317,1,0,True
,3317,2,0,True
,3317,3,0,True
,3318,0,0,True
,3318,1,0,True
,3318,2,0,True
,3318,3,0,True
,3319,0,0,True
,3319,1,0,True
,3319,2,0,True
,3319,3,0,True
,3320,0,0,True
,3320,1,0,True
,3320,2,0,True
,3320,3,0,True
,3321,0,0,True
,3321,1,0,True
,3321,2,0,True
,3321,3,0,True
,3322,0,0,True
,3322,1,0,True
,3322,2,0,True
,3322,3,0,True
,3323,0,0,True
,3323,1,0,True
,3323,2,0,True
,3323,3,0,True
,3324,0,0,True
,3324,1,0,True
,3324,2,0,True
,3324,3,0,True
,3325,0,0,True
,3325,1,0,True
,3325,2,0,True
,3325,3,0,True
,3326,0,0,True
,3326,1,0,True
,3326,2,0,True
,3326,3,0,True
,3327,0,0,True
,3327,1,0,True
,3327,2,0,True
,3327,3,0,True
,3328,0,0,True
,3328,1,0,True
,3328,2,0,True
,3328,3,0,True
,3329,0,0,True
,3329,1,0,True
,3329,2,0,True
,3329,3,0,True
,3330,0,0,True
,3330,1,0,True
,3330,2,0,True
,3330,3,0,True
,3331,0,0,True
,3331,1,0,True
,3331,2,0,True
,3331,3,0,True
,3332,0,0,True
,3332,1,0,True
,3332,2,0,True
,3332,3,0,True
,3333,0,0,True
,3333,1,0,True
,3333,2,0,True
,3333,3,0,True
,3334,0,0,True
,3334,1,0,True
,3334,2,0,True
,3334,3,0,True
,3335,0,0,True
,3335,1,0,True
,3335,2,0,True
,3335,3,0,True
,3336,0,0,True
,3336,1,0,True
,3336,2,0,True
,3336,3,0,True
,3337,0,0,True
,3337,1,0,True
,3337,2,0,True
,3337,3,0,True
,3338,0,0,True
,3338,1,0,True
,3338,2,0,True
,3338,3,0,True
,3339,0,0,True
,3339,1,0,True
,3339,2,0,True
,3339,3,0,True
,3340,0,0,True
,3340,1,0,True
,3340,2,0,True
,3340,3,0,True
,3341,0,0,True
,3341,1,0,True
,3341,2,0,True
,3341,3,0,True
,3342,0,0,True
,3342,1,0,True
,3342,2,0,True
,3342,3,0,True
,3343,0,0,True
,3343,1,0,True
,3343,2,0,True
,3343,3,0,True
,3344,0,0,True
,3344,1,0,True
,3344,2,0,True
,3344,3,0,True
,3345,0,0,True
,3345,1,0,True
,3345,2,0,True
,3345,3,0,True
,3346,0,0,True
,3346,1,0,True
,3346,2,0,True
,3346,3,0,True
,3347,0,0,True
,3347,1,0,True
,3347,2,0,True
,3347,3,0,True
,3348,0,0,True
,3348,1,0,True
,3348,2,0,True
,3348,3,0,True
,3349,0,0,True
,3349,1,0,True
,3349,2,0,True
,3349,3,0,True
,3350,0,0,True
,3350,1,0,True
,3350,2,0,True
,3350,3,0,True
,3351,0,0,True
,3351,1,0,True
,3351,2,5,True
,3351,3,0,True
,3352,0,0,True
,3352,1,0,True
,3352,2,0,True
,3352,3,0,True
,3353,0,0,True
,3353,1,0,True
,3353,2,0,True
,3353,3,0,True
,3354,0,0,True
,3354,1,0,True
,3354,2,0,True
,3354,3,0,True
,3355,0,0,True
,3355,1,0,True
,3355,2,0,True
,3355,3,0,True
,3356,0,0,True
,3356,1,0,True
,3356,2,0,True
,3356,3,0,True
,3357,0,0,True
,3357,1,0,True
,3357,2,0,True
,3357,3,0,True
,3358,0,0,True
,3358,1,0,True
,3358,2,0,True
,3358,3,0,True
,3359,0,0,True
,3359,1,0,True
,3359,2,0,True
,3359,3,0,True
,3360,0,0,True
,3360,1,0,True
,3360,2,0,True
,3360,3,0,True
,3361,0,0,True
,3361,1,0,True
,3361,2,0,True
,3361,3,0,True
,3362,0,0,True
,3362,1,0,True
,3362,2,0,True
,3362,3,0,True
,3363,0,0,True
,3363,1,0,True
,3363,2,0,True
,3363,3,0,True
,3364,0,0,True
,3364,1,0,True
,3364,2,0,True
,3364,3,0,True
,3365,0,0,True
,3365,1,0,True
,3365,2,0,True
,3365,3,0,True
,3366,0,0,True
,3366,1,0,True
,3366,2,0,True
,3366,3,0,True
,3367,0,0,True
,3367,1,0,True
,3367,2,0,True
,3367,3,0,True
,3368,0,0,True
,3368,1,0,True
,3368,2,0,True
,3368,3,0,True
,3369,0,0,True
,3369,1,0,True
,3369,2,0,True
,3369,3,0,True
,3370,0,0,True
,3370,1,0,True
,3370,2,0,True
,3370,3,0,True
,3371,0,0,True
,3371,1,0,True
,3371,2,0,True
,3371,3,0,True
,3372,0,0,True
,3372,1,0,True
,3372,2,0,True
,3372,3,0,True
,3373,0,0,True
,3373,1,0,True
,3373,2,0,True
,3373,3,0,True
,3374,0,0,True
,3374,1,0,True
,3374,2,0,True
,3374,3,0,True
,3375,0,0,True
,3375,1,0,True
,3375,2,0,True
,3375,3,0,True
,3376,0,0,True
,3376,1,0,True
,3376,2,0,True
,3376,3,0,True
,3377,0,0,True
,3377,1,0,True
,3377,2,0,True
,3377,3,0,True
,3378,0,0,True
,3378,1,0,True
,3378,2,0,True
,3378,3,0,True
,3379,0,0,True
,3379,1,0,True
,3379,2,0,True
,3379,3,0,True
,3380,0,0,True
,3380,1,0,True
,3380,2,0,True
,3380,3,0,True
,3381,0,0,True
,3381,1,0,True
,3381,2,0,True
,3381,3,0,True
,3382,0,0,True
,3382,1,0,True
,3382,2,0,True
,3382,3,0,True
,3383,0,0,True
,3383,1,0,True
,3383,2,0,True
,3383,3,0,True
,3384,0,0,True
,3384,1,0,True
,3384,2,0,True
,3384,3,0,True
,3385,0,0,True
,3385,1,0,True
,3385,2,0,True
,3385,3,0,True
,3386,0,0,True
,3386,1,0,True
,3386,2,0,True
,3386,3,0,True
,3387,0,0,True
,3387,1,0,True
,3387,2,0,True
,3387,3,0,True
,3388,0,0,True
,3388,1,0,True
,3388,2,0,True
,3388,3,0,True
,3389,0,0,True
,3389,1,0,True
,3389,2,0,True
,3389,3,0,True
,3390,0,0,True
,3390,1,0,True
,3390,2,0,True
,3390,3,0,True
,3391,0,0,True
,3391,1,0,True
,3391,2,0,True
,3391,3,0,True
,3392,0,0,True
,3392,1,0,True
,3392,2,0,True
,3392,3,0,True
,3393,0,0,True
,3393,1,0,True
,3393,2,0,True
,3393,3,0,True
,3394,0,0,True
,3394,1,0,True
,3394,2,0,True
,3394,3,0,True
,3395,0,0,True
,3395,1,0,True
,3395,2,0,True
,3395,3,0,True
,3396,0,0,True
,3396,1,0,True
,3396,2,0,True
,3396,3,0,True
,3397,0,0,True
,3397,1,0,True
,3397,2,0,True
,3397,3,0,True
,3398,0,0,True
,3398,1,0,True
,3398,2,0,True
,3398,3,0,True
,3399,0,0,True
,3399,1,0,True
,3399,2,0,True
,3399,3,0,True
,3400,0,0,True
,3400,1,0,True
,3400,2,0,True
,3400,3,0,True
,3401,0,0,True
,3401,1,0,True
,3401,2,0,True
,3401,3,0,True
,3402,0,0,True
,3402,1,0,True
,3402,2,0,True
,3402,3,0,True
,3403,0,0,True
,3403,1,0,True
,3403,2,0,True
,3403,3,0,True
,3404,0,0,True
,3404,1,0,True
,3404,2,0,True
,3404,3,0,True
,3405,0,0,True
,3405,1,0,True
,3405,2,0,True
,3405,3,0,True
,3406,0,0,True
,3406,1,0,True
,3406,2,0,True
,3406,3,0,True
,3407,0,0,True
,3407,1,0,True
,3407,2,0,True
,3407,3,0,True
,3408,0,0,True
,3408,1,0,True
,3408,2,0,True
,3408,3,0,True
,3409,0,0,True
,3409,1,0,True
,3409,2,0,True
,3409,3,0,True
,3410,0,0,True
,3410,1,0,True
,3410,2,0,True
,3410,3,0,True
,3411,0,0,True
,3411,1,0,True
,3411,2,0,True
,3411,3,0,True
,3412,0,0,True
,3412,1,0,True
,3412,2,0,True
,3412,3,0,True
,3413,0,0,True
,3413,1,0,True
,3413,2,0,True
,3413,3,0,True
,3414,0,0,True
,3414,1,0,True
,3414,2,0,True
,3414,3,0,True
,3415,0,0,True
,3415,1,0,True
,3415,2,0,True
,3415,3,0,True
,3416,0,0,True
,3416,1,0,True
,3416,2,0,True
,3416,3,0,True
,3417,0,0,True
,3417,1,0,True
,3417,2,0,True
,3417,3,0,True
,3418,0,0,True
,3418,1,0,True
,3418,2,0,True
,3418,3,0,True
,3419,0,0,True
,3419,1,0,True
,3419,2,0,True
,3419,3,0,True
,3420,0,0,True
,3420,1,0,True
,3420,2,0,True
,3420,3,0,True
,3421,0,0,True
,3421,1,0,True
,3421,2,0,True
,3421,3,0,True
,3422,0,0,True
,3422,1,0,True
,3422,2,0,True
,3422,3,0,True
,3423,0,0,True
,3423,1,0,True
,3423,2,0,True
,3423,3,0,True
,3424,0,0,True
,3424,1,2,True
,3424,2,0,True
,3424,3,0,True
,3425,0,0,True
,3425,1,0,True
,3425,2,0,True
,3425,3,0,True
,3426,0,0,True
,3426,1,0,True
,3426,2,0,True
,3426,3,2,True
,3427,0,0,True
,3427,1,0,True
,3427,2,0,True
,3427,3,0,True
,3428,0,0,True
,3428,1,0,True
,3428,2,0,True
,3428,3,0,True
,3429,0,0,True
,3429,1,0,True
,3429,2,0,True
,3429,3,0,True
,3430,0,0,True
,3430,1,0,True
,3430,2,0,True
,3430,3,0,True
,3431,0,0,True
,3431,1,0,True
,3431,2,2,True
,3431,3,0,True
,3432,0,0,True
,3432,1,0,True
,3432,2,0,True
,3432,3,0,True
,3433,0,0,True
,3433,1,0,True
,3433,2,2,True
,3433,3,0,True
,3434,0,0,True
,3434,1,0,True
,3434,2,0,True
,3434,3,0,True
,3435,0,0,True
,3435,1,0,True
,3435,2,0,True
,3435,3,0,True
,3436,0,0,True
,3436,1,0,True
,3436,2,0,True
,3436,3,0,True
,3437,0,0,True
,3437,1,0,True
,3437,2,2,True
,3437,3,0,True
,3438,0,0,True
,3438,1,0,True
,3438,2,0,True
,3438,3,0,True
,3439,0,0,True
,3439,1,0,True
,3439,2,0,True
,3439,3,0,True
,3440,0,0,True
,3440,1,0,True
,3440,2,0,True
,3440,3,0,True
,3441,0,0,True
,3441,1,0,True
,3441,2,0,True
,3441,3,0,True
,3442,0,0,True
,3442,1,0,True
,3442,2,0,True
,3442,3,0,True
,3443,0,0,True
,3443,1,0,True
,3443,2,0,True
,3443,3,0,True
,3444,0,0,True
,3444,1,0,True
,3444,2,0,True
,3444,3,0,True
,3445,0,0,True
,3445,1,2,True
,3445,2,0,True
,3445,3,0,True
,3446,0,0,True
,3446,1,0,True
,3446,2,0,True
,3446,3,0,True
,3447,0,0,True
,3447,1,0,True
,3447,2,0,True
,3447,3,0,True
,3448,0,0,True
,3448,1,0,True
,3448,2,0,True
,3448,3,0,True
,3449,0,0,True
,3449,1,0,True
,3449,2,0,True
,3449,3,0,True
,3450,0,0,True
,3450,1,0,True
,3450,2,0,True
,3450,3,0,True
,3451,0,0,True
,3451,1,0,True
,3451,2,0,True
,3451,3,0,True
,3452,0,0,True
,3452,1,0,True
,3452,2,0,True
,3452,3,0,True
,3453,0,0,True
,3453,1,0,True
,3453,2,0,True
,3453,3,0,True
,3454,0,0,True
,3454,1,0,True
,3454,2,0,True
,3454,3,0,True
,3455,0,0,True
,3455,1,0,True
,3455,2,0,True
,3455,3,0,True
,3456,0,0,True
,3456,1,0,True
,3456,2,0,True
,3456,3,0,True
,3457,0,0,True
,3457,1,0,True
,3457,2,0,True
,3457,3,0,True
,3458,0,0,True
,3458,1,0,True
,3458,2,0,True
,3458,3,0,True
,3459,0,0,True
,3459,1,0,True
,3459,2,0,True
,3459,3,0,True
,3460,0,0,True
,3460,1,0,True
,3460,2,2,True
,3460,3,0,True
,3461,0,0,True
,3461,1,0,True
,3461,2,0,True
,3461,3,0,True
,3462,0,0,True
,3462,1,0,True
,3462,2,2,True
,3462,3,0,True
,3463,0,0,True
,3463,1,0,True
,3463,2,0,True
,3463,3,0,True
,3464,0,0,True
,3464,1,0,True
,3464,2,2,True
,3464,3,0,True
,3465,0,0,True
,3465,1,0,True
,3465,2,0,True
,3465,3,0,True
,3466,0,0,True
,3466,1,0,True
,3466,2,0,True
,3466,3,0,True
,3467,0,0,True
,3467,1,0,True
,3467,2,0,True
,3467,3,0,True
,3468,0,0,True
,3468,1,0,True
,3468,2,0,True
,3468,3,0,True
,3469,0,0,True
,3469,1,0,True
,3469,2,0,True
,3469,3,0,True
,3470,0,0,True
,3470,1,0,True
,3470,2,0,True
,3470,3,0,True
,3471,0,0,True
,3471,1,0,True
,3471,2,0,True
,3471,3,0,True
,3472,0,0,True
,3472,1,0,True
,3472,2,0,True
,3472,3,0,True
,3473,0,0,True
,3473,1,0,True
,3473,2,0,True
,3473,3,0,True
,3474,0,0,True
,3474,1,0,True
,3474,2,0,True
,3474,3,0,True
,3475,0,0,True
,3475,1,0,True
,3475,2,0,True
,3475,3,0,True
,3476,0,0,True
,3476,1,0,True
,3476,2,2,True
,3476,3,0,True
,3477,0,0,True
,3477,1,0,True
,3477,2,0,True
,3477,3,0,True
,3478,0,0,True
,3478,1,0,True
,3478,2,0,True
,3478,3,0,True
,3479,0,0,True
,3479,1,0,True
,3479,2,0,True
,3479,3,0,True
,3480,0,2,True
,3480,1,0,True
,3480,2,0,True
,3480,3,0,True
,3481,0,0,True
,3481,1,0,True
,3481,2,2,True
,3481,3,0,True
,3482,0,0,True
,3482,1,0,True
,3482,2,0,True
,3482,3,0,True
,3483,0,0,True
,3483,1,0,True
,3483,2,0,True
,3483,3,0,True
,3484,0,2,True
,3484,1,0,True
,3484,2,0,True
,3484,3,0,True
,3485,0,0,True
,3485,1,0,True
,3485,2,2,True
,3485,3,0,True
,3486,0,0,True
,3486,1,0,True
,3486,2,0,True
,3486,3,0,True
,3487,0,0,True
,3487,1,0,True
,3487,2,2,True
,3487,3,0,True
,3488,0,0,True
,3488,1,0,True
,3488,2,0,True
,3488,3,0,True
,3489,0,0,True
,3489,1,0,True
,3489,2,0,True
,3489,3,0,True
,3490,0,0,True
,3490,1,0,True
,3490,2,0,True
,3490,3,0,True
,3491,0,2,True
,3491,1,0,True
,3491,2,0,True
,3491,3,0,True
,3492,0,0,True
,3492,1,0,True
,3492,2,3,True
,3492,3,0,True
,3493,0,0,True
,3493,1,0,True
,3493,2,0,True
,3493,3,0,True
,3494,0,0,True
,3494,1,0,True
,3494,2,0,True
,3494,3,0,True
,3495,0,0,True
,3495,1,0,True
,3495,2,0,True
,3495,3,0,True
,3496,0,0,True
,3496,1,0,True
,3496,2,0,True
,3496,3,0,True
,3497,0,0,True
,3497,1,0,True
,3497,2,0,True
,3497,3,0,True
,3498,0,0,True
,3498,1,0,True
,3498,2,0,True
,3498,3,0,True
,3499,0,0,True
,3499,1,0,True
,3499,2,0,True
,3499,3,0,True
,3500,0,0,True
,3500,1,0,True
,3500,2,0,True
,3500,3,0,True
,3501,0,0,True
,3501,1,0,True
,3501,2,0,True
,3501,3,0,True
,3502,0,0,True
,3502,1,0,True
,3502,2,0,True
,3502,3,0,True
,3503,0,0,True
,3503,1,0,True
,3503,2,0,True
,3503,3,0,True
,3504,0,0,True
,3504,1,0,True
,3504,2,0,True
,3504,3,0,True
,3505,0,0,True
,3505,1,0,True
,3505,2,0,True
,3505,3,0,True
,3506,0,0,True
,3506,1,0,True
,3506,2,0,True
,3506,3,0,True
,3507,0,0,True
,3507,1,0,True
,3507,2,0,True
,3507,3,0,True
,3508,0,0,True
,3508,1,0,True
,3508,2,0,True
,3508,3,0,True
,3509,0,0,True
,3509,1,0,True
,3509,2,0,True
,3509,3,0,True
,3510,0,0,True
,3510,1,0,True
,3510,2,0,True
,3510,3,0,True
,3511,0,0,True
,3511,1,0,True
,3511,2,0,True
,3511,3,0,True
,3512,0,0,True
,3512,1,0,True
,3512,2,0,True
,3512,3,0,True
,3513,0,0,True
,3513,1,0,True
,3513,2,0,True
,3513,3,0,True
,3514,0,0,True
,3514,1,0,True
,3514,2,0,True
,3514,3,0,True
,3515,0,0,True
,3515,1,0,True
,3515,2,0,True
,3515,3,0,True
,3516,0,0,True
,3516,1,0,True
,3516,2,0,True
,3516,3,0,True
,3517,0,0,True
,3517,1,0,True
,3517,2,0,True
,3517,3,0,True
,3518,0,0,True
,3518,1,0,True
,3518,2,0,True
,3518,3,0,True
,3519,0,0,True
,3519,1,0,True
,3519,2,0,True
,3519,3,0,True
,3520,0,0,True
,3520,1,0,True
,3520,2,0,True
,3520,3,0,True
,3521,0,0,True
,3521,1,0,True
,3521,2,0,True
,3521,3,0,True
,3522,0,0,True
,3522,1,0,True
,3522,2,0,True
,3522,3,0,True
,3523,0,0,True
,3523,1,0,True
,3523,2,0,True
,3523,3,0,True
,3524,0,0,True
,3524,1,0,True
,3524,2,0,True
,3524,3,0,True
,3525,0,0,True
,3525,1,0,True
,3525,2,0,True
,3525,3,0,True
,3526,0,0,True
,3526,1,0,True
,3526,2,0,True
,3526,3,0,True
,3527,0,0,True
,3527,1,0,True
,3527,2,0,True
,3527,3,0,True
,3528,0,0,True
,3528,1,0,True
,3528,2,0,True
,3528,3,0,True
,3529,0,0,True
,3529,1,0,True
,3529,2,0,True
,3529,3,0,True
,3530,0,0,True
,3530,1,0,True
,3530,2,0,True
,3530,3,0,True
,3531,0,0,True
,3531,1,0,True
,3531,2,0,True
,3531,3,0,True
,3532,0,0,True
,3532,1,0,True
,3532,2,0,True
,3532,3,0,True
,3533,0,0,True
,3533,1,0,True
,3533,2,0,True
,3533,3,0,True
,3534,0,0,True
,3534,1,0,True
,3534,2,0,True
,3534,3,0,True
,3535,0,0,True
,3535,1,0,True
,3535,2,0,True
,3535,3,0,True
,3536,0,0,True
,3536,1,0,True
,3536,2,2,True
,3536,3,0,True
,3537,0,0,True
,3537,1,0,True
,3537,2,0,True
,3537,3,0,True
,3538,0,0,True
,3538,1,0,True
,3538,2,0,True
,3538,3,0,True
,3539,0,0,True
,3539,1,0,True
,3539,2,0,True
,3539,3,0,True
,3540,0,0,True
,3540,1,0,True
,3540,2,0,True
,3540,3,0,True
,3541,0,0,True
,3541,1,0,True
,3541,2,0,True
,3541,3,0,True
,3542,0,0,True
,3542,1,0,True
,3542,2,0,True
,3542,3,0,True
,3543,0,0,True
,3543,1,0,True
,3543,2,0,True
,3543,3,0,True
,3544,0,0,True
,3544,1,0,True
,3544,2,0,True
,3544,3,0,True
,3545,0,0,True
,3545,1,0,True
,3545,2,0,True
,3545,3,0,True
,3546,0,0,True
